Cust_ID,Target, Age ,Gender, Balance ,Occupation,No_OF_CR_TXNS,AGE_BKT
C15926,0,34,M,42043.28,SAL,23,31-35
C15927,0,34,M,18784.62,SAL,6,31-35
C15928,0,32,M,70937.84,PROF,17,31-35
C15929,0,50,M,16197.16,SAL,41,46-50
C15930,0,34,M,3987.65,SENP,32,31-35
C15931,0,33,M,26488.18,PROF,22,31-35
C15932,0,26,M,10194.64,PROF,48,26-30
C15933,0,34,M,11775.42,PROF,26,31-35
C15934,0,22,M,665774.53,SAL,9,<25
C15935,0,54,M,33585.57,SAL,37,>50
C15936,0,37,M,87616.37,PROF,37,36-40
C15937,0,44,M,7195.92,SENP,24,41-45
C15938,0,34,M,120502.19,SENP,40,31-35
C15939,0,30,M,12533.05,SENP,5,26-30
C15940,0,29,M,180726.32,SENP,31,26-30
C15941,0,48,M,3372.08,SAL,14,46-50
C15942,0,48,M,23604.63,PROF,49,46-50
C15943,0,26,M,964.78,PROF,4,26-30
C15944,0,28,M,52516.53,PROF,50,26-30
C15945,0,36,M,50311.18,SAL,45,36-40
C15946,0,32,M,5960.22,PROF,5,31-35
C15947,0,29,M,41173.55,SAL,43,26-30
C15948,0,32,M,193913.85,SAL,33,31-35
C15949,0,55,M,204587.03,SAL,46,>50
C15950,0,51,M,98921.16,PROF,0,>50
C15951,1,52,M,21257.25,PROF,39,>50
C15952,0,47,M,207.6,PROF,20,46-50
C15953,0,40,M,9482.74,SENP,18,36-40
C15954,0,49,M,32450.94,PROF,32,46-50
C15955,0,34,M,25302.15,SAL,30,31-35
C15956,0,54,M,28480.28,SENP,4,>50
C15957,1,24,M,5362.26,,48,<25
C15958,1,48,M,10841.2,,19,46-50
C15959,1,26,M,775083.31,,6,26-30
C15960,1,53,M,33195.52,SAL,25,>50
C15961,0,52,M,69120.22,PROF,17,>50
C15962,0,35,M,6930.73,PROF,2,31-35
C15963,0,54,M,66839.69,SAL,29,>50
C15964,0,49,M,15163.1,SAL,14,46-50
C15965,0,47,M,7242.29,PROF,0,46-50
C15966,0,27,M,33369.21,SAL,10,26-30
C15967,0,53,M,27769.87,SAL,32,>50
C15968,0,53,M,36673.12,SAL,5,>50
C15969,0,55,M,13267.43,SAL,3,>50
C15970,0,27,M,28705.24,SAL,27,26-30
C15971,0,30,M,294449.99,SAL,46,26-30
C15972,0,39,M,34048.59,SAL,0,36-40
C15973,0,38,M,26147.36,SAL,2,36-40
C15974,0,55,M,107772.14,PROF,9,>50
C15975,0,50,M,4591.83,SAL,39,46-50
C15976,0,38,M,57216.15,SAL,31,36-40
C15977,0,50,M,12583.9,PROF,2,46-50
C15978,0,51,M,58564.42,PROF,23,>50
C15979,0,27,M,75408.75,PROF,40,26-30
C15980,0,46,M,48756.65,PROF,31,46-50
C15981,0,27,M,116521.47,PROF,6,26-30
C15982,0,23,M,185612.1,SAL,10,<25
C15983,0,23,M,187378.24,SAL,32,<25
C15984,0,43,M,25694.6,PROF,20,41-45
C15985,0,26,M,20983.76,PROF,15,26-30
C15986,0,23,M,16777.71,PROF,14,<25
C15987,0,32,M,50147.3,SAL,8,31-35
C15988,0,33,M,6645.64,PROF,6,31-35
C15989,0,32,M,26905.92,PROF,47,31-35
C15990,1,28,M,479.69,,36,26-30
C15991,0,46,M,2370.15,SAL,7,46-50
C15992,0,28,M,18039.77,SAL,28,26-30
C15993,0,33,M,13365.44,PROF,24,31-35
C15994,0,41,M,6570.76,SAL,30,41-45
C15995,0,52,M,44828.68,SAL,37,>50
C15996,0,37,M,11866.1,SAL,9,36-40
C15997,1,49,M,13075.07,PROF,46,46-50
C15998,1,45,M,0.66,SAL,27,41-45
C15999,1,39,M,35670.07,PROF,15,36-40
C16000,0,49,M,10558.81,SAL,23,46-50
C16001,0,53,M,134466.62,PROF,43,>50
C16002,0,44,M,14055.24,PROF,37,41-45
C16003,0,34,M,12365.65,SAL,21,31-35
C16004,0,33,M,10918.16,PROF,50,31-35
C16005,0,45,M,88173.76,PROF,49,41-45
C16006,0,45,M,39115.88,PROF,25,41-45
C16007,0,48,M,66365.59,PROF,6,46-50
C16008,0,39,M,97264.67,PROF,17,36-40
C16009,0,26,M,919.74,PROF,38,26-30
C16010,0,48,M,45233.04,PROF,34,46-50
C16011,0,51,M,49050.35,SAL,31,>50
C16012,0,33,M,18465.89,SAL,45,31-35
C16013,0,29,M,32980.8,SAL,14,26-30
C16014,0,36,M,9423.58,PROF,12,36-40
C16015,0,52,M,96824.13,PROF,32,>50
C16016,0,41,M,7393.71,SAL,14,41-45
C16017,0,37,M,4241.31,SAL,49,36-40
C16018,0,47,M,24558.62,PROF,38,46-50
C16019,0,37,M,34902.92,PROF,21,36-40
C16020,0,42,M,2097.14,PROF,47,41-45
C16021,0,36,M,13849.86,SAL,21,36-40
C16022,0,41,M,7479.18,SELF-EMP,39,41-45
C16023,0,37,M,33815.49,SELF-EMP,42,36-40
C16024,0,39,M,26949.26,PROF,40,36-40
C16025,0,52,M,7659.96,PROF,43,>50
C16026,0,25,M,18122.33,SAL,26,<25
C16027,0,30,M,13602.39,PROF,8,26-30
C16028,0,51,M,3302.22,SELF-EMP,18,>50
C16029,1,51,M,49420.08,PROF,49,>50
C16030,0,29,M,4052.56,SELF-EMP,25,26-30
C16031,0,35,M,620326.76,SAL,23,31-35
C16032,0,51,M,32145.27,SAL,18,>50
C16033,0,43,M,16525.71,PROF,2,41-45
C16034,0,49,M,5653.85,SAL,43,46-50
C16035,1,34,M,4150.04,SAL,14,31-35
C16036,1,47,M,35593.81,SELF-EMP,39,46-50
C16037,1,45,M,206177.67,,3,41-45
C16038,1,36,M,758.85,,6,36-40
C16039,0,33,M,78174.7,PROF,31,31-35
C16040,0,54,M,50338.79,PROF,12,>50
C16041,0,25,M,34926.66,PROF,13,<25
C16042,0,31,M,9264.38,SAL,43,31-35
C16043,0,33,M,63341.19,SAL,42,31-35
C16044,0,28,M,55569.49,PROF,10,26-30
C16045,0,32,M,14598.55,PROF,49,31-35
C16046,0,35,M,44523.14,SELF-EMP,4,31-35
C16047,0,49,M,8419.38,PROF,15,46-50
C16048,0,50,M,107270.22,SAL,11,46-50
C16049,0,31,M,74824.91,PROF,1,31-35
C16050,0,43,M,13890.87,SAL,39,41-45
C16051,0,38,M,206900.35,SAL,17,36-40
C16052,0,50,M,49617.86,SELF-EMP,29,46-50
C16053,0,42,M,212878.83,PROF,9,41-45
C16054,0,28,M,13901.78,PROF,19,26-30
C16055,0,47,M,3591.12,PROF,26,46-50
C16056,0,32,M,15247.96,PROF,12,31-35
C16057,0,36,M,4631.08,PROF,18,36-40
C16058,0,51,M,100804.75,SAL,35,>50
C16059,0,49,M,133374.05,SAL,21,46-50
C16060,0,44,M,209130.99,SAL,14,41-45
C16061,0,55,M,35597.72,PROF,22,>50
C16062,0,50,M,38224.47,PROF,42,46-50
C16063,0,28,M,1757.5,PROF,17,26-30
C16064,0,36,M,7969.54,PROF,33,36-40
C16065,0,41,M,18499.23,PROF,1,41-45
C16066,0,33,M,136651.93,SAL,23,31-35
C16067,0,53,M,111723.75,PROF,28,>50
C16068,0,53,M,29053.38,SAL,40,>50
C16069,1,49,M,44429.85,,1,46-50
C16070,0,49,M,7856.51,SAL,25,46-50
C16071,0,27,M,6723.61,PROF,11,26-30
C16072,0,33,M,156504.39,SAL,39,31-35
C16073,0,49,M,1172.25,PROF,11,46-50
C16074,0,49,M,18589.64,PROF,38,46-50
C16075,1,47,M,106154.65,SELF-EMP,42,46-50
C16076,1,30,M,9363.5,,11,26-30
C16077,1,39,M,7758.41,SELF-EMP,12,36-40
C16078,1,53,M,250904.83,PROF,34,>50
C16079,0,42,M,41331.86,SAL,31,41-45
C16080,0,32,M,2885.8,SAL,10,31-35
C16081,0,35,M,365005.27,PROF,19,31-35
C16082,0,30,M,119822.64,SAL,8,26-30
C16083,0,52,M,7693.7,SAL,32,>50
C16084,0,28,M,8974.86,PROF,46,26-30
C16085,0,45,M,112400.14,PROF,7,41-45
C16086,0,26,M,22432,SAL,0,26-30
C16087,0,54,M,35866.52,SAL,43,>50
C16088,0,41,M,46461.25,SAL,40,41-45
C16089,0,53,M,20404.66,SAL,14,>50
C16090,0,33,M,6671.91,SAL,3,31-35
C16091,0,45,M,5353.81,SELF-EMP,14,41-45
C16092,0,55,M,43261.33,SELF-EMP,24,>50
C16093,0,36,M,7397.5,SAL,26,36-40
C16094,0,40,M,8520.38,SAL,14,36-40
C16095,0,40,M,347053.5,SAL,10,36-40
C16096,0,52,M,179258.02,SAL,37,>50
C16097,0,42,M,307948.59,PROF,38,41-45
C16098,0,35,M,227916.24,SAL,37,31-35
C16099,0,34,M,18061.91,PROF,22,31-35
C16100,0,51,M,10626.94,PROF,33,>50
C16101,0,29,M,89964.88,PROF,14,26-30
C16102,0,45,M,63081,PROF,2,41-45
C16103,0,47,M,14329.03,PROF,32,46-50
C16104,0,55,M,43277,PROF,22,>50
C16105,0,49,M,201290.6,PROF,17,46-50
C16106,0,27,M,6693.38,PROF,7,26-30
C16107,0,53,M,201076.09,SAL,40,>50
C16108,1,39,M,4499.66,PROF,11,36-40
C16109,0,46,M,113920.9,SELF-EMP,28,46-50
C16110,0,41,M,26947.03,SAL,2,41-45
C16111,0,31,M,85581.84,PROF,26,31-35
C16112,0,43,M,70245.65,PROF,46,41-45
C16113,0,49,M,12216.08,PROF,23,46-50
C16114,1,31,M,361457.49,,32,31-35
C16115,1,40,M,49764.16,PROF,40,36-40
C16116,1,50,M,96863.95,SAL,32,46-50
C16117,1,35,M,52595.77,SELF-EMP,12,31-35
C16118,0,35,M,49439.09,SAL,11,31-35
C16119,0,46,M,46503.13,SAL,33,46-50
C16120,0,52,M,25500.22,PROF,12,>50
C16121,0,46,M,42842.35,SAL,27,46-50
C16122,0,45,M,8347.88,PROF,49,41-45
C16123,0,47,M,44548.3,SAL,27,46-50
C16124,0,53,M,141020.31,PROF,33,>50
C16125,0,30,M,123149.03,PROF,34,26-30
C16126,0,43,M,28491.64,PROF,42,41-45
C16127,0,55,M,27181.4,SAL,13,>50
C16128,0,29,M,122495.7,SAL,37,26-30
C16129,0,53,M,41757.71,PROF,8,>50
C16130,0,28,M,22996.17,SAL,3,26-30
C16131,0,42,M,2301.4,PROF,13,41-45
C16132,0,34,M,9266.28,SAL,0,31-35
C16133,0,31,M,43241.32,PROF,21,31-35
C16134,0,44,M,27644.61,PROF,29,41-45
C16135,0,36,M,191967.04,PROF,12,36-40
C16136,0,34,M,139357.63,SAL,7,31-35
C16137,0,51,M,40290.79,SAL,24,>50
C16138,0,38,M,8106.23,SAL,42,36-40
C16139,0,55,M,7376.76,SAL,18,>50
C16140,0,30,M,215601.6,SAL,12,26-30
C16141,0,43,M,5891.41,SAL,17,41-45
C16142,0,29,M,106383.9,SAL,36,26-30
C16143,0,28,M,27478.54,SAL,42,26-30
C16144,0,28,M,19613.72,PROF,33,26-30
C16145,0,29,M,14690.71,PROF,17,26-30
C16146,0,43,M,45402.06,SAL,30,41-45
C16147,0,38,M,42895.99,SAL,15,36-40
C16148,1,25,M,7734.9,PROF,46,<25
C16149,0,33,M,26860.68,SAL,1,31-35
C16150,0,40,M,25304.28,PROF,21,36-40
C16151,0,43,M,4818.44,SAL,50,41-45
C16152,0,54,M,44967.85,PROF,4,>50
C16153,0,34,M,24004.5,PROF,23,31-35
C16154,1,51,M,31700.46,SAL,3,>50
C16155,1,49,M,21639,SAL,9,46-50
C16156,1,50,M,25546.12,,23,46-50
C16157,1,43,M,34434.2,PROF,7,41-45
C16158,0,27,M,907647.84,PROF,26,26-30
C16159,0,49,M,23201.6,PROF,23,46-50
C16160,0,28,M,200438.34,SAL,30,26-30
C16161,0,40,M,12039.66,PROF,30,36-40
C16162,0,54,M,3911.2,PROF,46,>50
C16163,0,45,M,143396.34,PROF,34,41-45
C16164,0,31,M,36941.36,PROF,45,31-35
C16165,0,37,M,12551.77,SAL,36,36-40
C16166,0,25,M,107397.89,PROF,4,<25
C16167,0,44,M,23925.01,PROF,41,41-45
C16168,0,30,M,47717.12,PROF,5,26-30
C16169,0,31,M,63443.66,SAL,20,31-35
C16170,0,36,M,23914.93,PROF,0,36-40
C16171,0,38,M,49257.03,SAL,19,36-40
C16172,0,27,M,114824.56,SAL,17,26-30
C16173,0,39,M,218905.9,SAL,43,36-40
C16174,0,54,M,12787.33,SAL,33,>50
C16175,0,30,M,113148.36,PROF,16,26-30
C16176,0,29,M,2031.08,SAL,22,26-30
C16177,0,53,M,13903.98,SAL,12,>50
C16178,0,45,M,31024.59,SAL,48,41-45
C16179,0,33,M,4515.63,SAL,34,31-35
C16180,0,47,M,24129.75,SAL,10,46-50
C16181,0,25,M,41186.39,SAL,27,<25
C16182,0,28,M,6417.38,,32,26-30
C16183,0,29,M,25312.59,,47,26-30
C16184,0,53,M,568.99,,8,>50
C16185,0,53,M,74656.15,,37,>50
C16186,0,37,M,16840.21,SAL,40,36-40
C16187,1,35,M,16443.21,,42,31-35
C16188,0,43,M,53197.6,SAL,16,41-45
C16189,0,51,M,61590.56,SAL,17,>50
C16190,0,24,M,74396.74,SAL,17,<25
C16191,0,34,M,195108.9,SAL,31,31-35
C16192,0,37,M,219531.01,SAL,25,36-40
C16193,1,43,M,55249.27,,34,41-45
C16194,1,35,M,7927.58,,30,31-35
C16195,1,55,M,108754.45,,5,>50
C16196,1,54,M,81953.52,,3,>50
C16197,0,27,M,161985.35,SELF-EMP,6,26-30
C16198,0,35,M,155557.75,SAL,36,31-35
C16199,0,47,M,74696.26,SAL,46,46-50
C16200,0,31,M,148445.27,SAL,22,31-35
C16201,0,24,M,895006.68,SELF-EMP,18,<25
C16202,0,27,M,26807.92,SAL,2,26-30
C16203,0,34,M,36423.49,SAL,36,31-35
C16204,0,50,M,33173.66,SAL,35,46-50
C16205,0,23,M,720605.99,SAL,50,<25
C16206,0,53,M,7534.13,SELF-EMP,42,>50
C16207,0,30,M,11095.78,SAL,42,26-30
C16208,0,28,M,169520.36,SAL,4,26-30
C16209,0,39,M,221991.86,SAL,33,36-40
C16210,0,27,M,95986.26,SELF-EMP,46,26-30
C16211,0,31,M,26364.96,SAL,10,31-35
C16212,0,33,M,21125.17,PROF,5,31-35
C16213,0,34,M,69379.83,SAL,43,31-35
C16214,0,36,M,39267.24,PROF,13,36-40
C16215,0,32,M,64087.69,SAL,3,31-35
C16216,0,33,M,29249.88,SELF-EMP,15,31-35
C16217,0,31,M,55532.88,SELF-EMP,23,31-35
C16218,0,33,M,55241.43,SAL,49,31-35
C16219,0,32,M,65053.59,SAL,16,31-35
C16220,0,38,M,62477.7,SAL,4,36-40
C16221,0,26,M,59626.92,SAL,3,26-30
C16222,0,32,M,45849.19,SELF-EMP,2,31-35
C16223,0,27,M,17584.95,SELF-EMP,47,26-30
C16224,0,47,M,15190.21,SAL,21,46-50
C16225,0,35,M,141627.1,SAL,30,31-35
C16226,0,32,M,97203.01,SELF-EMP,2,31-35
C16227,1,30,M,5055.33,SELF-EMP,44,26-30
C16228,0,28,M,169783.85,SELF-EMP,3,26-30
C16229,0,39,M,177719.19,SELF-EMP,4,36-40
C16230,0,46,M,97811.78,SAL,7,46-50
C16231,0,54,M,34068.5,SAL,34,>50
C16232,0,26,M,99444.99,SAL,11,26-30
C16233,1,26,M,328147.62,SAL,17,26-30
C16234,1,55,M,53840.28,,6,>50
C16235,1,31,M,9108.77,SELF-EMP,43,31-35
C16236,1,43,M,6607.08,,48,41-45
C16237,0,49,M,11254.86,PROF,50,46-50
C16238,0,36,M,17393.7,SAL,1,36-40
C16239,0,45,M,721834.12,SAL,14,41-45
C16240,0,46,M,140642.26,SAL,47,46-50
C16241,0,33,M,4849.34,SAL,27,31-35
C16242,0,54,M,40563.6,SAL,13,>50
C16243,0,23,M,85216.84,SELF-EMP,26,<25
C16244,0,41,M,17963.05,SAL,24,41-45
C16245,0,31,M,196127.32,SAL,43,31-35
C16246,0,36,M,2215.76,SELF-EMP,50,36-40
C16247,0,34,M,202009.43,SAL,15,31-35
C16248,0,34,M,239515.41,SELF-EMP,43,31-35
C16249,0,46,M,119581.21,PROF,23,46-50
C16250,0,50,M,108253.76,SELF-EMP,32,46-50
C16251,0,24,M,15956.43,SAL,19,<25
C16252,0,27,M,24388.09,PROF,46,26-30
C16253,0,27,M,146233.75,SAL,46,26-30
C16254,0,54,M,187476.47,SAL,29,>50
C16255,0,28,M,240656.29,SAL,36,26-30
C16256,0,52,M,100168.32,SELF-EMP,34,>50
C16257,0,45,M,19928.98,SAL,1,41-45
C16258,0,35,M,54722.4,PROF,37,31-35
C16259,0,34,M,13902.8,SAL,6,31-35
C16260,0,41,M,103419.79,SAL,14,41-45
C16261,0,55,M,26554.74,SELF-EMP,3,>50
C16262,0,53,M,29810.5,SAL,41,>50
C16263,0,51,M,65359.94,SAL,47,>50
C16264,0,33,M,3867.76,SAL,6,31-35
C16265,0,30,M,42600.7,PROF,8,26-30
C16266,1,29,M,231994.96,SELF-EMP,40,26-30
C16267,0,54,M,14685.76,SAL,37,>50
C16268,0,36,M,34803.62,SAL,19,36-40
C16269,0,28,M,60234.64,SAL,38,26-30
C16270,0,24,M,339632.73,SAL,15,<25
C16271,0,24,M,6668.88,SELF-EMP,50,<25
C16272,1,33,M,1.08,SAL,28,31-35
C16273,1,52,M,92130.04,SELF-EMP,1,>50
C16274,1,29,M,2019.36,SAL,45,26-30
C16275,1,36,M,44678.55,SAL,24,36-40
C16276,0,50,M,63646.47,SAL,26,46-50
C16277,0,48,M,26699.45,SELF-EMP,31,46-50
C16278,0,32,M,18301.86,SELF-EMP,19,31-35
C16279,0,46,M,58863.16,SAL,27,46-50
C16280,0,55,M,3139.69,SAL,21,>50
C16281,0,42,M,102938.24,SAL,47,41-45
C16282,0,43,M,42843.63,SELF-EMP,0,41-45
C16283,0,53,M,12343.9,SELF-EMP,14,>50
C16284,0,29,M,23758.55,SELF-EMP,17,26-30
C16285,0,52,M,80367.99,SAL,45,>50
C16286,0,52,M,323457.34,SAL,27,>50
C16287,0,51,M,74767.59,SAL,9,>50
C16288,0,30,M,9973.81,PROF,12,26-30
C16289,0,40,M,110744.56,PROF,49,36-40
C16290,0,53,M,14973.95,PROF,12,>50
C16291,0,53,M,47009.21,PROF,34,>50
C16292,0,26,M,385240.48,PROF,22,26-30
C16293,0,29,M,22069.21,PROF,11,26-30
C16294,0,43,M,20750.27,PROF,41,41-45
C16295,0,51,M,211666.05,SAL,14,>50
C16296,0,40,M,41389.83,SAL,22,36-40
C16297,0,34,M,36183.99,PROF,4,31-35
C16298,0,35,M,92366.9,PROF,48,31-35
C16299,0,38,M,49803.08,PROF,25,36-40
C16300,0,30,M,75497.21,PROF,40,26-30
C16301,0,30,M,22069.59,SAL,23,26-30
C16302,0,42,M,119269.66,PROF,15,41-45
C16303,0,44,M,40141.68,PROF,7,41-45
C16304,0,38,M,23062.66,PROF,4,36-40
C16305,1,30,M,35523.31,,37,26-30
C16306,0,52,M,47505.22,SAL,34,>50
C16307,0,43,M,52237.54,SAL,22,41-45
C16308,0,35,M,153270.25,PROF,31,31-35
C16309,0,51,M,205512.28,SAL,24,>50
C16310,0,32,M,56073.37,PROF,23,31-35
C16311,1,29,M,62054.07,PROF,9,26-30
C16312,1,32,M,69717.41,PROF,19,31-35
C16313,1,26,M,96973.79,PROF,46,26-30
C16314,1,39,M,45499.82,PROF,42,36-40
C16315,0,36,M,14958.2,PROF,19,36-40
C16316,0,41,M,62840.77,PROF,25,41-45
C16317,0,30,M,46787.81,PROF,21,26-30
C16318,0,29,M,31367.89,SAL,4,26-30
C16319,0,29,M,31260.4,SAL,35,26-30
C16320,0,29,M,20029.52,SAL,41,26-30
C16321,0,40,M,32997.83,SAL,6,36-40
C16322,0,39,M,19332.91,PROF,15,36-40
C16323,0,49,M,171411.16,PROF,10,46-50
C16324,0,32,M,18390.33,PROF,35,31-35
C16325,0,39,M,61368.52,SAL,10,36-40
C16326,0,31,M,48417.43,PROF,21,31-35
C16327,0,48,M,41535.33,PROF,25,46-50
C16328,0,27,M,11996.89,SAL,22,26-30
C16329,0,37,M,21816.27,PROF,20,36-40
C16330,0,34,M,327789.33,SAL,1,31-35
C16331,0,31,M,147784.47,PROF,40,31-35
C16332,0,42,M,219995.45,PROF,50,41-45
C16333,0,30,M,421704.45,PROF,9,26-30
C16334,0,32,M,69904.03,PROF,27,31-35
C16335,0,35,M,58576.55,PROF,34,31-35
C16336,0,37,M,63092.21,SAL,32,36-40
C16337,0,35,M,50327.87,PROF,14,31-35
C16338,0,38,M,67579.37,PROF,45,36-40
C16339,0,54,M,1329.26,SAL,45,>50
C16340,0,38,M,83908.82,SAL,36,36-40
C16341,0,29,M,71286.22,SAL,50,26-30
C16342,0,42,M,47031.6,SAL,36,41-45
C16343,0,50,M,29529.79,SAL,10,46-50
C16344,0,44,M,104419.58,SAL,48,41-45
C16345,1,35,M,153504.07,SELF-EMP,35,31-35
C16346,0,42,M,34745.65,SAL,21,41-45
C16347,0,36,M,60089.19,SAL,24,36-40
C16348,0,42,M,17205.07,SELF-EMP,17,41-45
C16349,0,41,M,8777.7,SELF-EMP,37,41-45
C16350,0,53,M,86138.25,SELF-EMP,31,>50
C16351,1,53,M,7444.43,SELF-EMP,46,>50
C16352,1,40,M,77010.28,SELF-EMP,10,36-40
C16353,1,49,M,268607.82,SELF-EMP,44,46-50
C16354,1,51,M,61402.27,SELF-EMP,31,>50
C16355,0,36,M,150936.92,SELF-EMP,16,36-40
C16356,0,50,M,16730.72,SELF-EMP,20,46-50
C16357,0,53,M,60150.84,SELF-EMP,18,>50
C16358,0,43,M,41044.03,PROF,49,41-45
C16359,0,48,M,4853.17,SELF-EMP,50,46-50
C16360,0,41,M,72714.8,SELF-EMP,14,41-45
C16361,0,38,M,39467.3,SELF-EMP,49,36-40
C16362,0,42,M,41711.95,SELF-EMP,28,41-45
C16363,0,44,M,31905.8,SAL,29,41-45
C16364,0,43,M,46406.69,SELF-EMP,32,41-45
C16365,0,51,M,241792.93,SELF-EMP,49,>50
C16366,0,55,M,38764.53,SELF-EMP,41,>50
C16367,0,36,M,67547.41,SELF-EMP,11,36-40
C16368,0,32,M,254197.69,SELF-EMP,44,31-35
C16369,0,45,M,25283.03,SELF-EMP,44,41-45
C16370,0,48,M,205020.93,SELF-EMP,31,46-50
C16371,0,41,M,256900.7,SELF-EMP,7,41-45
C16372,0,42,M,26189.38,PROF,9,41-45
C16373,0,34,M,51311.76,SELF-EMP,29,31-35
C16374,0,45,M,86989.97,SELF-EMP,9,41-45
C16375,0,23,M,6917.5,SAL,19,<25
C16376,0,47,M,22869.96,SELF-EMP,24,46-50
C16377,0,31,M,65699.01,SELF-EMP,7,31-35
C16378,0,54,M,45844.92,SELF-EMP,8,>50
C16379,0,43,M,109021.23,SELF-EMP,40,41-45
C16380,0,45,M,247392.7,SELF-EMP,0,41-45
C16381,0,34,M,3843.19,SELF-EMP,27,31-35
C16382,0,31,M,329809.1,SELF-EMP,13,31-35
C16383,0,26,M,26547.58,SELF-EMP,15,26-30
C16384,0,37,M,51966.82,SELF-EMP,32,36-40
C16385,1,28,M,176544.42,,40,26-30
C16386,0,43,M,244055.24,PROF,21,41-45
C16387,0,47,M,140993.96,PROF,20,46-50
C16388,0,37,M,293815,SAL,34,36-40
C16389,0,47,M,157744.83,SAL,4,46-50
C16390,0,34,M,50580.38,SAL,17,31-35
C16391,1,52,M,176302.18,SELF-EMP,34,>50
C16392,1,43,M,186660.07,,50,41-45
C16393,1,29,M,113845.9,,34,26-30
C16394,1,36,M,57083.86,PROF,21,36-40
C16395,0,42,M,13301.48,SELF-EMP,3,41-45
C16396,0,38,M,19645.77,PROF,33,36-40
C16397,0,55,M,89526.39,PROF,25,>50
C16398,0,51,M,7786.09,PROF,19,>50
C16399,0,42,M,105528.03,SAL,24,41-45
C16400,0,55,M,124378.93,SAL,6,>50
C16401,0,41,M,2732.62,SELF-EMP,20,41-45
C16402,0,35,M,62813.61,SAL,39,31-35
C16403,0,44,M,63934.52,SAL,50,41-45
C16404,0,43,M,4705.87,SAL,37,41-45
C16405,0,44,M,12056.31,SAL,10,41-45
C16406,0,25,M,137848.36,SAL,32,<25
C16407,0,50,M,25713.72,SAL,49,46-50
C16408,0,41,M,179435.94,SAL,14,41-45
C16409,0,43,M,143338.18,SELF-EMP,36,41-45
C16410,0,42,M,83802.2,PROF,50,41-45
C16411,0,42,M,106483.49,SAL,37,41-45
C16412,0,41,M,148603.6,SAL,30,41-45
C16413,0,30,M,189093.87,SAL,24,26-30
C16414,0,30,M,180674.68,SAL,50,26-30
C16415,0,44,M,7346.21,SAL,48,41-45
C16416,0,30,M,298228.41,SAL,6,26-30
C16417,0,33,M,31224.04,SAL,22,31-35
C16418,0,48,M,165308.32,SAL,32,46-50
C16419,0,51,M,9771.44,SAL,21,>50
C16420,0,50,M,121098.51,SAL,20,46-50
C16421,0,43,M,34362.4,SAL,8,41-45
C16422,0,42,M,17949.44,SELF-EMP,8,41-45
C16423,0,45,M,34983.05,PROF,21,41-45
C16424,0,37,M,93555.83,SAL,10,36-40
C16425,1,30,M,25616.01,,40,26-30
C16426,0,35,M,5341.55,SAL,48,31-35
C16427,0,39,M,39048.06,SAL,48,36-40
C16428,0,26,M,63487.24,SAL,11,26-30
C16429,0,52,M,21113.24,SAL,2,>50
C16430,0,32,M,88697.21,SAL,29,31-35
C16431,1,38,M,18502.25,,31,36-40
C16432,1,52,M,17207.08,,5,>50
C16433,1,33,M,75708.09,SAL,47,31-35
C16434,1,46,M,21592.32,SAL,32,46-50
C16435,0,50,M,65597.53,SAL,15,46-50
C16436,0,37,M,40979.83,SAL,7,36-40
C16437,0,44,M,9278.93,SAL,31,41-45
C16438,0,51,M,51977.35,SAL,32,>50
C16439,0,32,M,28530.69,SAL,38,31-35
C16440,0,36,M,7822.25,PROF,33,36-40
C16441,0,39,M,168674.85,SAL,29,36-40
C16442,0,35,M,51667.82,SAL,13,31-35
C16443,0,49,M,8130.93,SAL,7,46-50
C16444,0,33,M,258463.45,SAL,10,31-35
C16445,0,48,M,60186.14,PROF,31,46-50
C16446,0,45,M,97355.2,SAL,49,41-45
C16447,0,44,M,47702.35,SELF-EMP,33,41-45
C16448,0,28,M,306601.7,SELF-EMP,43,26-30
C16449,0,51,M,170510.49,SAL,39,>50
C16450,0,38,M,217963.7,SAL,2,36-40
C16451,0,55,M,167811.42,SELF-EMP,39,>50
C16452,0,36,M,106062.96,SAL,8,36-40
C16453,0,31,M,80618.55,SAL,11,31-35
C16454,0,35,M,212087.54,SELF-EMP,11,31-35
C16455,0,51,M,127747.45,SAL,35,>50
C16456,0,36,M,99751.63,PROF,18,36-40
C16457,0,46,M,172531.16,SAL,36,46-50
C16458,0,40,M,38575.26,SAL,2,36-40
C16459,0,49,M,73601.14,SELF-EMP,43,46-50
C16460,0,40,M,13543.93,SAL,14,36-40
C16461,0,31,M,140462.4,PROF,21,31-35
C16462,0,47,M,40288.38,SAL,0,46-50
C16463,0,41,M,36471.6,SAL,17,41-45
C16464,1,40,M,115285.79,,40,36-40
C16465,0,41,M,1270.03,SELF-EMP,10,41-45
C16466,0,47,M,61800.62,SAL,50,46-50
C16467,0,37,M,99460.33,SAL,3,36-40
C16468,0,31,M,131770.29,PROF,37,31-35
C16469,0,50,M,13570.41,PROF,44,46-50
C16470,1,37,M,32188.96,,49,36-40
C16471,1,37,M,192602.7,,13,36-40
C16472,1,50,M,28360.5,,31,46-50
C16473,1,37,M,93328.37,SELF-EMP,38,36-40
C16474,0,32,M,32523.93,SAL,19,31-35
C16475,0,31,M,544914.65,SELF-EMP,46,31-35
C16476,0,44,M,215335.97,SAL,16,41-45
C16477,0,35,M,15504.15,SAL,29,31-35
C16478,0,45,M,89021.63,PROF,26,41-45
